station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,,
94030,2021/5/31,0,7.25,11.9,13.2,1.3,7.2,46.8,100,73.4,,,,
94030,2021/6/1,0,9.05,12.7,15.4,2.7,3.9,47.5,100,73.75,,,,
94030,2021/6/2,0,12.15,8.3,16.3,8,5.4,47.5,82.1,64.8,,,,
94030,2021/6/3,0,11.45,7.9,15.4,7.5,4.6,52.6,88.8,70.7,,,,
94030,2021/6/4,0.2,8.6,3.8,10.5,6.7,6.1,56,72.4,64.2,,,,
94030,2021/6/5,0.6,9.5,13.2,16.1,2.9,4,36.6,89.1,62.85,,,,
94030,2021/6/6,2.4,8.5,8.8,12.9,4.1,4.5,51.8,94.1,72.95,,,,
94030,2021/6/7,0.5,11.8,12,17.8,5.8,5.3,47.6,100,73.8,,,,
94030,2021/6/8,0.1,11.9,6.8,15.3,8.5,4.3,57.6,90.2,73.9,,,,
94030,2021/6/9,2.8,9.5,1.8,10.4,8.6,2,90.4,100,95.2,,,,
94030,2021/6/10,2.4,10.45,4.9,12.9,8,3.3,71.3,98.9,85.1,,,,
94030,2021/6/11,15.8,11.65,3.7,13.5,9.8,2.1,94.4,100,97.2,,,,
94030,2021/6/12,7.4,13.05,2.1,14.1,12,3.6,90.8,100,95.4,,,,
94030,2021/6/13,1.6,12.45,2.5,13.7,11.2,2.7,80.4,94.8,87.6,,,,
94030,2021/6/14,0.4,12.05,3.7,13.9,10.2,3.8,80,100,90,,,,
94030,2021/6/15,0.3,11.1,3.6,12.9,9.3,4.1,82,100,91,,,,
94030,2021/6/16,0.2,8.95,6.5,12.2,5.7,4.7,69.7,100,84.85,,,,
94030,2021/6/17,0.3,9.35,4.9,11.8,6.9,1.6,86.8,100,93.4,,,,
94030,2021/6/18,24,11.85,3.5,13.6,10.1,4.8,81.6,100,90.8,,,,
94030,2021/6/19,0.4,10.5,6.2,13.6,7.4,5.9,66.8,100,83.4,,,,
94030,2021/6/20,0,8.1,4,10.1,6.1,4.9,68.8,90.3,79.55,,,,
94030,2021/6/21,0.1,6.95,10.3,12.1,1.8,6.9,52.5,100,76.25,,,,
94030,2021/6/22,0,5.55,6.9,9,2.1,5.2,65.4,100,82.7,,,,
94030,2021/6/23,0,6.95,6.9,10.4,3.5,2.8,65.9,100,82.95,,,,
94030,2021/6/24,0,10.55,10.1,15.6,5.5,6.3,53.6,100,76.8,,,,
94030,2021/6/25,0,9.25,8.7,13.6,4.9,5.5,57.2,100,78.6,,,,
94030,2021/6/26,0,8.25,7.5,12,4.5,6.7,62.8,100,81.4,,,,
94030,2021/6/27,0.8,9.6,7.2,13.2,6,5.6,52.8,85.6,69.2,,,,
94030,2021/6/28,0,7.95,10.7,13.3,2.6,7.1,52.4,100,76.2,,,,
94030,2021/6/29,0.2,6.25,10.3,11.4,1.1,7,57.2,100,78.6,,,,
94030,2021/6/30,0,8,12,14,2,6.8,47.6,100,73.8,,,,
94030,2021/7/1,0,10.7,12.4,16.9,4.5,6.2,43.7,99.8,71.75,,,,
94030,2021/7/2,0,10.65,6.5,13.9,7.4,3.2,63.6,98.2,80.9,,,,
94030,2021/7/3,0.4,10.15,7.5,13.9,6.4,5.9,62.4,100,81.2,,,,
94030,2021/7/4,0,6.4,7.2,10,2.8,3,61.1,100,80.55,,,,
94030,2021/7/5,1.2,8.55,7.3,12.2,4.9,7.1,55.6,91.3,73.45,,,,
94030,2021/7/6,2,7.7,3.4,9.4,6,3.7,78.1,98.4,88.25,,,,
94030,2021/7/7,1,4.5,10.6,9.8,-0.8,7.1,47.9,100,73.95,,,,
94030,2021/7/8,0,5.9,8.8,10.3,1.5,6.7,51.9,95.5,73.7,,,,
94030,2021/7/9,0,4.65,10.3,9.8,-0.5,7.5,47.1,96.8,71.95,,,,
94030,2021/7/10,0,6.35,12.1,12.4,0.3,7.5,44.5,100,72.25,,,,
94030,2021/7/11,0,6.6,11.6,12.4,0.8,7.6,47.3,100,73.65,,,,
94030,2021/7/12,0,7.3,9.2,11.9,2.7,4.4,54.6,100,77.3,,,,
94030,2021/7/13,0,9.55,10.5,14.8,4.3,6.2,50.5,100,75.25,,,,
94030,2021/7/14,0,8.4,4.6,10.7,6.1,4.1,76.2,100,88.1,,,,
94030,2021/7/15,0,8.3,6,11.3,5.3,4.5,72.5,100,86.25,,,,
94030,2021/7/16,1.2,8.35,8.1,12.4,4.3,4.5,61.2,100,80.6,,,,
94030,2021/7/17,0.3,8.95,9.9,13.9,4,7,53.6,100,76.8,,,,
94030,2021/7/18,0.1,9.4,8.8,13.8,5,7.1,50.7,91.8,71.25,,,,
94030,2021/7/19,0,9.6,7.2,13.2,6,4.6,58,94.2,76.1,,,,
94030,2021/7/20,0.1,8.2,2.4,9.4,7,3,73,85.9,79.45,,,,
94030,2021/7/21,0,8.9,11.4,14.6,3.2,7.6,47,100,73.5,,,,
94030,2021/7/22,0,9.7,9.6,14.5,4.9,8.3,52.1,99.3,75.7,,,,
94030,2021/7/23,0,10.95,7.7,14.8,7.1,7.5,45.8,76.4,61.1,,,,
94030,2021/7/24,0,8.2,9.8,13.1,3.3,6,51.8,100,75.9,,,,
94030,2021/7/25,1.4,6.1,4.6,8.4,3.8,5.7,57.2,78.6,67.9,,,,
94030,2021/7/26,1.2,8.85,10.7,14.2,3.5,7,45.7,94.3,70,,,,
94030,2021/7/27,1,12.15,8.7,16.5,7.8,7,56,99.3,77.65,,,,
94030,2021/7/28,1,12.5,3.6,14.3,10.7,6.3,66.3,84,75.15,,,,
94030,2021/7/29,0.1,8.9,7.8,12.8,5,8,50.8,86,68.4,,,,
94030,2021/7/30,0,10.45,10.9,15.9,5,6.4,44.3,91.8,68.05,,,,
94030,2021/7/31,0.4,12.85,8.3,17,8.7,5.6,53.7,92.5,73.1,,,,
94030,2021/8/1,0.2,9.25,4.3,11.4,7.1,7.2,54.9,73.4,64.15,,,,
94030,2021/8/2,1.2,7.3,13.2,13.9,0.7,9,41.6,100,70.8,,,,
94030,2021/8/3,0,8.6,10.4,13.8,3.4,6.9,50.1,100,75.05,,,,
94030,2021/8/4,0,9.1,8.8,13.5,4.7,6.5,53.7,97.2,75.45,,,,
94030,2021/8/5,0.6,10.55,7.1,14.1,7,7.3,54.7,87.9,71.3,,,,
94030,2021/8/6,0,12.65,6.3,15.8,9.5,5.2,44,66.6,55.3,,,,
94030,2021/8/7,0,10.55,3.9,12.5,8.6,5.7,56.6,73.4,65,,,,
94030,2021/8/8,1,6.5,12.4,12.7,0.3,10,41.6,97.7,69.65,,,,
94030,2021/8/9,0.1,8.45,12.3,14.6,2.3,9.5,50,100,75,,,,
94030,2021/8/10,0,11.95,13.3,18.6,5.3,10.3,40.6,97.7,69.15,,,,
94030,2021/8/11,0,13.25,5.3,15.9,10.6,4.9,53.7,75.9,64.8,,,,
94030,2021/8/12,5.7,10.45,6.5,13.7,7.2,8.5,40.9,63.1,52,,,,
94030,2021/8/13,0,12.15,6.9,15.6,8.7,4.2,45.7,72.1,58.9,,,,
94030,2021/8/14,0,10.35,10.9,15.8,4.9,8.4,46.3,95.9,71.1,,,,
94030,2021/8/15,0,13.45,6.5,16.7,10.2,4.6,41.1,62.7,51.9,,,,
94030,2021/8/16,25,6.8,5.6,9.6,4,9.5,62.8,92.3,77.55,,,,
94030,2021/8/17,2,9.05,7.9,13,5.1,11.4,43.4,74,58.7,,,,
94030,2021/8/18,0,9.35,9.1,13.9,4.8,6.7,51.7,95.4,73.55,,,,
94030,2021/8/19,0,10.15,9.9,15.1,5.2,11.1,54.2,100,77.1,,,,
94030,2021/8/20,0,9.95,11.1,15.5,4.4,6.8,52.3,100,76.15,,,,
94030,2021/8/21,0,11.35,10.1,16.4,6.3,7.3,45.1,88,66.55,,,,
94030,2021/8/22,0.1,13.4,9.6,18.2,8.6,8.9,42.6,79.7,61.15,,,,
94030,2021/8/23,2,10.6,4,12.6,8.6,5.9,59,77,68,,,,
94030,2021/8/24,1,6.95,12.9,13.4,0.5,12.1,43.6,100,71.8,,,,
94030,2021/8/25,0.2,8.15,5.5,10.9,5.4,8.3,51.4,74.7,63.05,,,,
94030,2021/8/26,0,8.05,4.3,10.2,5.9,6.4,61.1,81.9,71.5,,,,
94030,2021/8/27,1,8.1,4,10.1,6.1,4.8,72,94.6,83.3,,,,
94030,2021/8/28,1,7.75,7.3,11.4,4.1,8,66.8,100,83.4,,,,
94030,2021/8/29,0,7.8,9.2,12.4,3.2,7.5,58.4,100,79.2,,,,
94030,2021/8/30,0.1,10.85,11.9,16.8,4.9,11.8,47.1,100,73.55,,,,
94030,2021/8/31,0,12.95,10.7,18.3,7.6,9.2,46.6,93.9,70.25,,,,
94030,2021/9/1,1.6,12.75,11.1,18.3,7.2,13.7,36.6,75.9,56.25,,,,
94030,2021/9/2,0,17.05,15.9,25,9.1,14.1,32.8,90,61.4,,,,
94030,2021/9/3,0,14.95,0.3,15.1,14.8,3.2,67.6,69,68.3,,,,
94030,2021/9/4,8.4,8.9,9.6,13.7,4.1,10.7,54.3,100,77.15,,,,
94030,2021/9/5,3.4,9.1,8.8,13.5,4.7,11.6,60.1,100,80.05,,,,
94030,2021/9/6,0.3,10.8,8.8,15.2,6.4,13.9,38.8,69.7,54.25,,,,
94030,2021/9/7,0,11.35,5.3,14,8.7,13.6,43.8,62.3,53.05,,,,
94030,2021/9/8,0,12.8,12.4,19,6.6,11.2,38.7,87.3,63,,,,
94030,2021/9/9,0,14.55,6.3,17.7,11.4,4.7,46.9,70.5,58.7,,,,
94030,2021/9/10,16.6,10,8.4,14.2,5.8,12.5,43.3,75.9,59.6,,,,
94030,2021/9/11,0,12.8,12.6,19.1,6.5,11.4,41.2,94.1,67.65,,,,
94030,2021/9/12,4.8,8.8,8.6,13.1,4.5,14.5,49.8,89.1,69.45,,,,
94030,2021/9/13,3.2,7.75,6.3,10.9,4.6,12.3,56.8,87.3,72.05,,,,
94030,2021/9/14,0.2,7.5,13.6,14.3,0.7,14.4,46,100,73,,,,
94030,2021/9/15,0,9.25,7.3,12.9,5.6,10.6,60.5,99,79.75,,,,
94030,2021/9/16,0,8.05,11.9,14,2.1,14.5,49.5,100,74.75,,,,
94030,2021/9/17,0,9.15,11.1,14.7,3.6,11.1,52,100,76,,,,
94030,2021/9/18,3.4,11,7.6,14.8,7.2,11.4,52.9,87.7,70.3,,,,
94030,2021/9/19,1.2,11.6,12.2,17.7,5.5,14.4,43.5,97.5,70.5,,,,
94030,2021/9/20,1.4,9.2,6.4,12.4,6,10.1,55.6,85.6,70.6,,,,
94030,2021/9/21,1,11.15,11.9,17.1,5.2,12,32.8,72.4,52.6,,,,
94030,2021/9/22,0,15.35,13.1,21.9,8.8,18,35,81.3,58.15,,,,
94030,2021/9/23,0.1,14.5,5.8,17.4,11.6,15.3,45.8,66.7,56.25,,,,
94030,2021/9/24,0,10.45,6.5,13.7,7.2,8.9,49.1,75.9,62.5,,,,
94030,2021/9/25,14.2,6.3,8.8,10.7,1.9,14.2,48.2,88.5,68.35,,,,
94030,2021/9/26,0.1,7.55,12.5,13.8,1.3,18.4,44.4,100,72.2,,,,
94030,2021/9/27,0,9.45,13.9,16.4,2.5,18.6,40.2,100,70.1,,,,
94030,2021/9/28,0,10.6,10.6,15.9,5.3,11,49.3,100,74.65,,,,
94030,2021/9/29,1.3,11.15,5.9,14.1,8.2,12.4,54.1,80.1,67.1,,,,
94030,2021/9/30,0,10.25,4.9,12.7,7.8,6,66.1,91.7,78.9,,,,
94030,2021/10/1,8.9,12.8,5.8,15.7,9.9,5.9,79.1,100,89.55,,,,
94030,2021/10/2,2,13.8,3.2,15.4,12.2,6.8,84.6,100,92.3,,,,
94030,2021/10/3,6.4,14.1,5.8,17,11.2,10.9,70.2,100,85.1,,,,
94030,2021/10/4,1.4,14.05,7.3,17.7,10.4,9.8,67.2,100,83.6,,,,
94030,2021/10/5,6.8,11.8,9.4,16.5,7.1,12.4,53.3,99.2,76.25,,,,
94030,2021/10/6,0.3,13.3,10,18.3,8.3,16.7,35.7,68.5,52.1,,,,
94030,2021/10/7,2.4,11.3,6.8,14.7,7.9,17.7,41.9,65.7,53.8,,,,
94030,2021/10/8,0.2,14.2,13.6,21,7.4,18.5,42.2,100,71.1,,,,
94030,2021/10/9,0,14.55,7.7,18.4,10.7,14.6,46.8,77,61.9,,,,
94030,2021/10/10,0.4,10.25,8.7,14.6,5.9,19.3,42.8,76.5,59.65,,,,
94030,2021/10/11,0,7.9,10.8,13.3,2.5,18,47.2,98.5,72.85,,,,
94030,2021/10/12,0.6,9.65,11.9,15.6,3.7,18.9,46.9,100,73.45,,,,
94030,2021/10/13,0,11.55,10.9,17,6.1,15.5,40.8,84,62.4,,,,
94030,2021/10/14,0.6,12.1,4.2,14.2,10,6.4,71.7,94.5,83.1,,,,
94030,2021/10/15,11,13.9,4,15.9,11.9,6.6,80.9,100,90.45,,,,
94030,2021/10/16,11.8,12.75,5.5,15.5,10,14.1,55.7,79.9,67.8,,,,
94030,2021/10/17,0.2,12.3,12.4,18.5,6.1,18.2,40.4,91.4,65.9,,,,
94030,2021/10/18,0,12.45,8.1,16.5,8.4,13.2,50.1,85.3,67.7,,,,
94030,2021/10/19,14.2,9.9,6.2,13,6.8,13.7,46.1,69.9,58,,,,
94030,2021/10/20,0,8.45,13.9,15.4,1.5,18.5,45.8,100,72.9,,,,
94030,2021/10/21,0,15.65,16.1,23.7,7.6,21,35.8,100,67.9,,,,
94030,2021/10/22,0,17.55,8.1,21.6,13.5,11,54.3,90.5,72.4,,,,
94030,2021/10/23,5.8,11.4,2.2,12.5,10.3,4,85.6,99,92.3,,,,
94030,2021/10/24,14.4,10.3,4.4,12.5,8.1,16.1,60.8,81.5,71.15,,,,
94030,2021/10/25,2,9.55,4.5,11.8,7.3,8.8,62.9,85.1,74,,,,
94030,2021/10/26,0.6,11.7,6.8,15.1,8.3,19.9,46.1,72.2,59.15,,,,
94030,2021/10/27,0,13.05,16.9,21.5,4.6,25.4,39.8,100,69.9,,,,
94030,2021/10/28,0,15.65,7.7,19.5,11.8,17.5,51.2,83.9,67.55,,,,
94030,2021/10/29,43.8,8.55,2.7,9.9,7.2,2.5,78.8,94.6,86.7,,,,
94030,2021/10/30,8.2,9.95,10.7,15.3,4.6,18.7,40.3,82.6,61.45,,,,
94030,2021/10/31,0,13.35,9.5,18.1,8.6,12.4,44.8,83.3,64.05,,,,
94030,2021/11/1,0,15.1,8,19.1,11.1,19.9,43.4,72.7,58.05,,,,
94030,2021/11/2,0,16.4,13.8,23.3,9.5,26.8,40.6,97.8,69.2,,,,
94030,2021/11/3,0,18.1,8.6,22.4,13.8,6.5,52.1,89.4,70.75,,,,
94030,2021/11/4,7.5,13.15,10.1,18.2,8.1,26.6,50.3,97.3,73.8,,,,
94030,2021/11/5,0,13.45,13.9,20.4,6.5,27,45.5,100,72.75,,,,
94030,2021/11/6,0,18.05,12.5,24.3,11.8,16.8,44.1,96.9,70.5,,,,
94030,2021/11/7,1.2,12.75,6.1,15.8,9.7,17.9,42.4,63.2,52.8,,,,
94030,2021/11/8,0.1,13.35,9.1,17.9,8.8,24.5,43.4,78.6,61,,,,
94030,2021/11/9,0,13.15,10.9,18.6,7.7,17.6,48.6,99,73.8,,,,
94030,2021/11/10,7.2,11.65,5.1,14.2,9.1,6.6,76,100,88,,,,
94030,2021/11/11,26.6,11.8,8,15.8,7.8,12.1,60.2,100,80.1,,,,
94030,2021/11/12,0.1,11.2,5.4,13.9,8.5,14,49.8,71.2,60.5,,,,
94030,2021/11/13,6,10.1,5.6,12.9,7.3,13.2,58.5,85.1,71.8,,,,
94030,2021/11/14,4.6,9.95,11.1,15.5,4.4,20.6,48.3,100,74.15,,,,
94030,2021/11/15,1.6,6.8,8,10.8,2.8,17.8,49.4,85.7,67.55,,,,
94030,2021/11/16,2.2,9.45,11.5,15.2,3.7,18,41.7,90.5,66.1,,,,
94030,2021/11/17,0,13.25,11.1,18.8,7.7,26.8,41.5,85.7,63.6,,,,
94030,2021/11/18,0,11.5,7.4,15.2,7.8,6.1,62,100,81,,,,
94030,2021/11/19,13.2,13.1,9.2,17.7,8.5,23.7,41.5,75.7,58.6,,,,
94030,2021/11/20,4.4,12.05,6.5,15.3,8.8,13.5,61,93.7,77.35,,,,
94030,2021/11/21,1.2,13.1,11.2,18.7,7.5,23.1,48.3,100,74.15,,,,
94030,2021/11/22,0,14.35,9.7,19.2,9.5,26.8,50.4,94.4,72.4,,,,
94030,2021/11/23,0,16.9,14,23.9,9.9,25.2,40.1,97.6,68.85,,,,
94030,2021/11/24,0,18.85,9.5,23.6,14.1,13,53.6,97,75.3,,,,
94030,2021/11/25,0.3,15.35,7.3,19,11.7,13.6,50.5,80.8,65.65,,,,
94030,2021/11/26,0,10.6,9.2,15.2,6,28.5,46.3,85.6,65.95,,,,
94030,2021/11/27,0,12.3,14.2,19.4,5.2,30.5,39.5,100,69.75,,,,
94030,2021/11/28,0,14.4,15.2,22,6.8,30.9,38.6,100,69.3,,,,
94030,2021/11/29,0,14.2,12.2,20.3,8.1,31,51.2,100,75.6,,,,
94030,2021/11/30,0,16.2,17.2,24.8,7.6,31.1,37.1,100,68.55,,,,
94030,2021/12/1,0,20.95,18.1,30,11.9,21.8,32.1,97.7,64.9,,,,
94030,2021/12/2,0,18.55,10.5,23.8,13.3,19.3,49.2,95,72.1,,,,
94030,2021/12/3,31.2,14.6,9.8,19.5,9.7,27.1,38.4,72.3,55.35,,,,
94030,2021/12/4,0.2,12.45,5.1,15,9.9,27.4,45.8,64,54.9,,,,
94030,2021/12/5,0.6,11.85,15.1,19.4,4.3,29.5,33.8,91.5,62.65,,,,
94030,2021/12/6,0,16.25,15.5,24,8.5,21.9,32.5,87.5,60,,,,
94030,2021/12/7,2.6,14.55,3.5,16.3,12.8,9.6,70.2,88,79.1,,,,
94030,2021/12/8,4,10.35,10.7,15.7,5,22,47.7,97.5,72.6,,,,
94030,2021/12/9,0,12.8,10,17.8,7.8,24.2,45.2,87,66.1,,,,
94030,2021/12/10,0,13.5,4.8,15.9,11.1,10.7,56.5,77.2,66.85,,,,
94030,2021/12/11,1.4,12.45,6.9,15.9,9,13.7,58.2,91.5,74.85,,,,
94030,2021/12/12,0,14.05,9.5,18.8,9.3,22.1,40.1,74.3,57.2,,,,
94030,2021/12/13,0,16.85,15.9,24.8,8.9,26.1,34.2,93.9,64.05,,,,
94030,2021/12/14,0,16.65,8.3,20.8,12.5,23.3,59.5,100,79.75,,,,
94030,2021/12/15,0,16.8,9,21.3,12.3,24,54.9,97.2,76.05,,,,
94030,2021/12/16,0,15.3,9.4,20,10.6,25.7,34.7,63.4,49.05,,,,
94030,2021/12/17,0,16.5,16.2,24.6,8.4,30.2,33.3,93.5,63.4,,,,
94030,2021/12/18,0,23.55,16.5,31.8,15.3,27.1,25.7,69.6,47.65,,,,
94030,2021/12/19,0,18.55,12.3,24.7,12.4,19.2,30.2,65.3,47.75,,,,
94030,2021/12/20,1,15.55,12.5,21.8,9.3,16.6,40.2,89.7,64.95,,,,
94030,2021/12/21,0,17.45,7.5,21.2,13.7,22.6,36.2,58.1,47.15,,,,
94030,2021/12/22,0,15.55,7.1,19.1,12,20.5,37.1,58.5,47.8,,,,
94030,2021/12/23,0,12.95,13.3,19.6,6.3,27.5,36.8,88,62.4,,,,
94030,2021/12/24,0,18.4,16.2,26.5,10.3,21.9,32.4,89.5,60.95,,,,
94030,2021/12/25,0,19.15,7.5,22.9,15.4,31.8,32.6,52,42.3,,,,
94030,2021/12/26,0.2,14.75,7.7,18.6,10.9,20.8,33.6,55.3,44.45,,,,
94030,2021/12/27,0.5,12.9,9.4,17.6,8.2,27.5,38.8,71.8,55.3,,,,
94030,2021/12/28,0,14.3,12.4,20.5,8.1,32.1,42.7,95.4,69.05,,,,
94030,2021/12/29,0,15.5,13,22,9,31.5,47.3,100,73.65,,,,
94030,2021/12/30,0,17.95,12.7,24.3,11.6,27.6,38.2,85,61.6,,,,
94030,2021/12/31,0,17.55,16.9,26,9.1,32,33.3,97,65.15,,,,
94030,2022/1/1,0.1,17.4,14.6,24.7,10.1,18.1,48.2,100,74.1,,,,
94030,2022/1/2,1.6,17.45,5.3,20.1,14.8,9.5,66.3,92.7,79.5,,,,
94030,2022/1/3,0.1,16.05,6.7,19.4,12.7,14.6,54.2,83.1,68.65,,,,
94030,2022/1/4,0,15.5,6.6,18.8,12.2,10.3,61.3,93.7,77.5,,,,
94030,2022/1/5,2.2,15.25,8.1,19.3,11.2,14.6,60.8,100,80.4,,,,
94030,2022/1/6,0,16.4,4.4,18.6,14.2,2.2,55.6,73.5,64.55,,,,
94030,2022/1/7,17,20.9,11.2,26.5,15.3,10.2,57.5,100,78.75,,,,
94030,2022/1/8,34.9,16.05,2.7,17.4,14.7,12,74.5,88.5,81.5,,,,
94030,2022/1/9,0.1,17.15,9.7,22,12.3,23.9,43.5,80.4,61.95,,,,
94030,2022/1/10,0,15.55,3.3,17.2,13.9,7.8,74.4,92,83.2,,,,
94030,2022/1/11,0,16.3,8.2,20.4,12.2,25.2,53,89.4,71.2,,,,
94030,2022/1/12,0,16.75,6.3,19.9,13.6,12.2,53.4,79.7,66.55,,,,
94030,2022/1/13,0,17.2,9.4,21.9,12.5,16.6,49.1,89.1,69.1,,,,
94030,2022/1/14,0,18.4,7.2,22,14.8,13.3,57.1,89.8,73.45,,,,
94030,2022/1/15,0,20.6,11.8,26.5,14.7,24.6,50.8,100,75.4,,,,
94030,2022/1/16,0,19.4,7.2,23,15.8,17.3,59.5,93.1,76.3,,,,
94030,2022/1/17,0,20.05,12.5,26.3,13.8,28.6,42.7,92.6,67.65,,,,
94030,2022/1/18,0,14.75,8.7,19.1,10.4,12.9,50.7,88.9,69.8,,,,
94030,2022/1/19,0,14.85,7.9,18.8,10.9,24.6,49.8,82.9,66.35,,,,
94030,2022/1/20,0,15.65,14.5,22.9,8.4,27.9,41.6,100,70.8,,,,
94030,2022/1/21,0,17.85,15.7,25.7,10,30.1,39.1,100,69.55,,,,
94030,2022/1/22,0,19.3,14.6,26.6,12,29.3,39.6,98.5,69.05,,,,
94030,2022/1/23,0,19.85,14.1,26.9,12.8,28.9,43.7,100,71.85,,,,
94030,2022/1/24,0,19.35,11.3,25,13.7,27.3,51.8,100,75.9,,,,
94030,2022/1/25,0,18.05,4.1,20.1,16,9.4,69.3,89.7,79.5,,,,
94030,2022/1/26,0.1,18,6,21,15,7,54.7,79.8,67.25,,,,
94030,2022/1/27,0,21.3,12,27.3,15.3,12.5,40.8,85.2,63,,,,
94030,2022/1/28,0.9,24.9,10.4,30.1,19.7,14.4,46.2,85.9,66.05,,,,
94030,2022/1/29,0,18.15,4.9,20.6,15.7,14.1,60.2,81.9,71.05,,,,
94030,2022/1/30,0,19.35,9.3,24,14.7,27.1,41.6,74.2,57.9,,,,
94030,2022/1/31,0,19.2,15,26.7,11.7,28.4,42,100,71,,,,
94030,2022/2/1,0,22.25,14.9,29.7,14.8,23.3,46.8,100,73.4,,,,
94030,2022/2/2,0,14.55,9.9,19.5,9.6,12.7,32.2,61.1,46.65,,,,
94030,2022/2/3,0,14.35,7.5,18.1,10.6,16.8,44.3,72,58.15,,,,
94030,2022/2/4,0.6,13.95,12.3,20.1,7.8,25.7,42.5,94.6,68.55,,,,
94030,2022/2/5,0,17.05,7.5,20.8,13.3,14.2,57,91.7,74.35,,,,
94030,2022/2/6,0,16.1,12,22.1,10.1,25.3,44,94.7,69.35,,,,
94030,2022/2/7,0,16.55,14.7,23.9,9.2,27.2,40.8,100,70.4,,,,
94030,2022/2/8,0,17.45,12.3,23.6,11.3,21.6,42.6,92.7,67.65,,,,
94030,2022/2/9,0,18.55,16.3,26.7,10.4,19.2,38.3,100,69.15,,,,
94030,2022/2/10,0.1,19.4,10.4,24.6,14.2,17.1,41.4,79.1,60.25,,,,
94030,2022/2/11,0,16.6,9.4,21.3,11.9,19.3,35.9,65.4,50.65,,,,
94030,2022/2/12,0,14.45,12.3,20.6,8.3,23.1,38.3,85,61.65,,,,
94030,2022/2/13,0,19.25,15.7,27.1,11.4,14.4,32.4,86.1,59.25,,,,
94030,2022/2/14,0.4,17,4.8,19.4,14.6,9.1,61.7,83.7,72.7,,,,
94030,2022/2/15,0,18.15,7.3,21.8,14.5,19.9,51.3,81.2,66.25,,,,
94030,2022/2/16,0,21.45,11.5,27.2,15.7,16.8,41.9,84.7,63.3,,,,
94030,2022/2/17,0.3,20.45,8.7,24.8,16.1,24,28.8,49.2,39,,,,
94030,2022/2/18,0,16.6,5.2,19.2,14,15.8,38.7,53.8,46.25,,,,
94030,2022/2/19,0,18.5,18.6,27.8,9.2,24.3,22.8,73.1,47.95,,,,
94030,2022/2/20,0,18.7,14.8,26.1,11.3,20,34.6,87.4,61,,,,
94030,2022/2/21,0.3,14.55,8.1,18.6,10.5,10.9,36.9,62.3,49.6,,,,
94030,2022/2/22,0,13.8,13.4,20.5,7.1,23.1,34,81.3,57.65,,,,
94030,2022/2/23,0,19.85,20.1,29.9,9.8,17.2,31.3,100,65.65,,,,
94030,2022/2/24,0,19.75,5.5,22.5,17,17.3,61.3,86.2,73.75,,,,
94030,2022/2/25,0.1,15.2,5,17.7,12.7,11.6,61.8,85.2,73.5,,,,
94030,2022/2/26,0,16.6,7.8,20.5,12.7,10.9,44,72.2,58.1,,,,
94030,2022/2/27,0,16.9,4.6,19.2,14.6,6.4,65.7,87.9,76.8,,,,
94030,2022/2/28,2.4,17.25,5.7,20.1,14.4,7.1,77.8,100,88.9,,,,
94030,2022/3/1,8.6,19.55,6.5,22.8,16.3,7.1,73.9,100,86.95,,,,
94030,2022/3/2,3,19.65,8.3,23.8,15.5,13.7,58.4,97.7,78.05,,,,
94030,2022/3/3,0.2,21.4,10.4,26.6,16.2,17.4,50,94.5,72.25,,,,
94030,2022/3/4,0,20.3,9.6,25.1,15.5,10.4,50.2,90.9,70.55,,,,
94030,2022/3/5,0,21.55,8.7,25.9,17.2,15.7,52.4,89.2,70.8,,,,
94030,2022/3/6,4.2,14.5,4.8,16.9,12.1,9.1,42.6,58.1,50.35,,,,
94030,2022/3/7,0,14.8,12.8,21.2,8.4,17.2,36.2,82.6,59.4,,,,
94030,2022/3/8,0,13.85,6.9,17.3,10.4,15.5,44.6,69.8,57.2,,,,
94030,2022/3/9,0,11.8,12.8,18.2,5.4,17,42.6,99.3,70.95,,,,
94030,2022/3/10,0,13.55,11.5,19.3,7.8,9.5,44.7,94.6,69.65,,,,
94030,2022/3/11,0,15.85,9.7,20.7,11,13.9,40.6,75.5,58.05,,,,
94030,2022/3/12,0,15.8,13.8,22.7,8.9,19.6,39.2,94.8,67,,,,
94030,2022/3/13,0,17.4,17.6,26.2,8.6,19.3,36.5,100,68.25,,,,
94030,2022/3/14,0,15.95,4.1,18,13.9,4.2,68.8,89.5,79.15,,,,
94030,2022/3/15,4.6,16.95,4.9,19.4,14.5,3.7,72.8,99.4,86.1,,,,
94030,2022/3/16,2.4,18.95,9.7,23.8,14.1,9.6,54.6,100,77.3,,,,
94030,2022/3/17,0.1,22.2,12.6,28.5,15.9,11.2,43.2,93,68.1,,,,
94030,2022/3/18,0.3,15.95,4.9,18.4,13.5,13,50.6,69.2,59.9,,,,
94030,2022/3/19,0,13.6,13.2,20.2,7,18.2,42.3,99.9,71.1,,,,
94030,2022/3/20,0,16.3,12.6,22.6,10,8.7,44.1,98.6,71.35,,,,
94030,2022/3/21,1,17.4,12.4,23.6,11.2,11.7,49.1,100,74.55,,,,
94030,2022/3/22,1,15.55,4.1,17.6,13.5,3.5,79,100,89.5,,,,
94030,2022/3/23,3,14.15,7.1,17.7,10.6,8.2,43.5,68.9,56.2,,,,
