station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,metadata,
40458,2014/12/29,9.8,25,8.2,29.1,20.9,15.4,68.8,100,84.4,,
40458,2014/12/30,2,28.3,12,34.3,22.3,30.5,52.3,100,76.15,,
40458,2014/12/31,0,27.65,9.1,32.2,23.1,30,56.8,96.6,76.7,,
40458,2015/1/1,0,27.3,7.4,31,23.6,24.9,61.7,95.1,78.4,,
40458,2015/1/2,0,26.9,6.2,30,23.8,24.4,61,87.9,74.45,,
40458,2015/1/3,4,26.55,5.1,29.1,24,15.8,64.3,86.8,75.55,,
40458,2015/1/4,0.6,25.75,7.1,29.3,22.2,28.1,52.3,79.6,65.95,,
40458,2015/1/5,0,24.45,6.7,27.8,21.1,13.5,68,100,84,,
40458,2015/1/6,11.4,25.15,6.9,28.6,21.7,29.1,55.7,84,69.85,,
40458,2015/1/7,0,23.7,6,26.7,20.7,14,64.5,92.6,78.55,,
40458,2015/1/8,0,23.5,8.8,27.9,19.1,18.1,59.9,100,79.95,,
40458,2015/1/9,0,24.9,9,29.4,20.4,25.1,57.3,98.1,77.7,,
40458,2015/1/10,0,25.75,7.9,29.7,21.8,29.2,55.6,88.9,72.25,,
40458,2015/1/11,0,25.25,5.7,28.1,22.4,10.9,71,99.7,85.35,,
40458,2015/1/12,2,25.75,6.7,29.1,22.4,12,66.5,99,82.75,,
40458,2015/1/13,13.4,24.95,5.1,27.5,22.4,12,77.4,100,88.7,,
40458,2015/1/14,0,27,6.8,30.4,23.6,15.7,57.8,86.2,72,,
40458,2015/1/15,0,29.9,12,35.9,23.9,28,49.9,99.5,74.7,,
40458,2015/1/16,0,26.85,8.9,31.3,22.4,30.2,54.3,91.6,72.95,,
40458,2015/1/17,0,28.85,11.9,34.8,22.9,28.5,50.5,100,75.25,,
40458,2015/1/18,0,30.15,9.5,34.9,25.4,28.6,51.9,89.4,70.65,,
40458,2015/1/19,3,28,5.8,30.9,25.1,25.8,63.4,88.8,76.1,,
40458,2015/1/20,41,24.3,8.4,28.5,20.1,21.8,57.8,95.7,76.75,,
40458,2015/1/21,0.2,25.4,9.2,30,20.8,20.1,56.1,96.9,76.5,,
40458,2015/1/22,0.4,25.3,5.8,28.2,22.4,10.6,65.9,93.1,79.5,,
40458,2015/1/23,22,23.25,3.5,25,21.5,2.8,81.5,100,90.75,,
40458,2015/1/24,0,24.6,9.6,29.4,19.8,24.5,64.9,100,82.45,,
40458,2015/1/25,0,28.4,12.4,34.6,22.2,27.9,48.9,100,74.45,,
40458,2015/1/26,0,27.7,7.2,31.3,24.1,27.3,68.7,100,84.35,,
40458,2015/1/27,0,27,5.2,29.6,24.4,21,59.3,80.5,69.9,,
40458,2015/1/28,4,23.2,7.4,26.9,19.5,9.2,61.5,96.2,78.85,,
40458,2015/1/29,0,23.85,7.9,27.8,19.9,24.8,46.3,74.5,60.4,,
40458,2015/1/30,0,23.85,8.7,28.2,19.5,26.6,55.2,93.1,74.15,,
40458,2015/1/31,0,25.4,11.6,31.2,19.6,28.7,50.6,100,75.3,,
40458,2015/2/1,20,26.15,12.3,32.3,20,29.6,51.9,100,75.95,,
40458,2015/2/2,0,25.15,6.5,28.4,21.9,26.9,60.8,89.5,75.15,,
40458,2015/2/3,4,24.7,8,28.7,20.7,22.3,54.4,87.7,71.05,,
40458,2015/2/4,3.2,23.75,8.5,28,19.5,18.5,49.2,82.1,65.65,,
40458,2015/2/5,0,24.65,8.1,28.7,20.6,26.5,49.8,80.8,65.3,,
40458,2015/2/6,7,24.1,7.4,27.8,20.4,27.4,50.6,78.9,64.75,,
40458,2015/2/7,0,23.9,8.4,28.1,19.7,21.7,60.2,99.8,80,,
40458,2015/2/8,0,24.4,9.2,29,19.8,25,52.4,91,71.7,,
40458,2015/2/9,0,24.45,10.1,29.5,19.4,25.3,62.8,100,81.4,,
40458,2015/2/10,10.8,24.3,7.6,28.1,20.5,25.1,60.5,95.4,77.95,,
40458,2015/2/11,14.6,24.3,8,28.3,20.3,21.4,59.5,96.2,77.85,,
40458,2015/2/12,0,24.35,8.3,28.5,20.2,20.9,60.9,100,80.45,,
40458,2015/2/13,2.6,24.5,8.2,28.6,20.4,21.1,61.8,100,80.9,,
40458,2015/2/14,0,23.8,9.2,28.4,19.2,25.9,57.9,100,78.95,,
40458,2015/2/15,4.6,24.5,7.2,28.1,20.9,21,55.2,85,70.1,,
40458,2015/2/16,0,24,9.2,28.6,19.4,24.2,53.4,92.8,73.1,,
40458,2015/2/17,4.2,24.45,8.9,28.9,20,20,52.7,89.9,71.3,,
40458,2015/2/18,2.4,24.75,8.1,28.8,20.7,16.8,60.9,98.8,79.85,,
40458,2015/2/19,7,24.35,3.5,26.1,22.6,5.6,76.9,94.9,85.9,,
40458,2015/2/20,83,22.25,1.3,22.9,21.6,2.5,92.8,100,96.4,,
40458,2015/2/21,86.6,23.6,5.2,26.2,21,2.6,78.2,100,89.1,,
40458,2015/2/22,109.6,25.5,7.6,29.3,21.7,18.6,61.6,96.7,79.15,,
40458,2015/2/23,5.2,25.6,6.4,28.8,22.4,23.3,64.7,94.5,79.6,,
40458,2015/2/24,2.8,25.6,6.8,29,22.2,24.1,62.9,94.2,78.55,,
40458,2015/2/25,1.6,25.2,7.2,28.8,21.6,23.9,60.4,92.7,76.55,,
40458,2015/2/26,0,24.4,8.8,28.8,20,20.5,67.9,100,83.95,,
40458,2015/2/27,0.6,25.5,7.6,29.3,21.7,20.2,62.6,98.3,80.45,,
40458,2015/2/28,0,25.75,7.1,29.3,22.2,21.7,60.4,92,76.2,,
40458,2015/3/1,0,25.85,8.5,30.1,21.6,23.3,60,99.3,79.65,,
40458,2015/3/2,0,26.55,7.7,30.4,22.7,22.9,59,92.8,75.9,,
40458,2015/3/3,0,25.05,8.7,29.4,20.7,26,55.6,93.4,74.5,,
40458,2015/3/4,0,25,9.8,29.9,20.1,25.3,52.6,94.4,73.5,,
40458,2015/3/5,0,28.85,13.5,35.6,22.1,24.8,43.5,95.2,69.35,,
40458,2015/3/6,0,25.7,5.2,28.3,23.1,17.3,55.6,75.7,65.65,,
40458,2015/3/7,0,24.5,10.2,29.6,19.4,23.6,57.4,100,78.7,,
40458,2015/3/8,0,25.35,9.7,30.2,20.5,22.9,58.3,100,79.15,,
40458,2015/3/9,0,26.45,8.9,30.9,22,22.5,60.4,100,80.2,,
40458,2015/3/10,0,26.7,6.2,29.8,23.6,22.6,61.3,88.3,74.8,,
40458,2015/3/11,0,25.4,8,29.4,21.4,20.6,59,95,77,,
40458,2015/3/12,0,25.45,7.9,29.4,21.5,21.7,55.4,88.6,72,,
40458,2015/3/13,0,24.05,9.3,28.7,19.4,20.2,55.4,96.8,76.1,,
40458,2015/3/14,0,23.65,9.1,28.2,19.1,22.4,48.4,83.7,66.05,,
40458,2015/3/15,0,23.7,13.4,30.4,17,22.8,42.6,95.5,69.05,,
40458,2015/3/16,0,23.05,9.9,28,18.1,21.2,47.1,85.8,66.45,,
40458,2015/3/17,0,24.2,7.6,28,20.4,19.5,47.1,74.3,60.7,,
40458,2015/3/18,0,23.15,9.7,28,18.3,13.5,51.6,92.8,72.2,,
40458,2015/3/19,0,26.55,14.1,33.6,19.5,23.3,42.7,98,70.35,,
40458,2015/3/20,0,27.1,7.6,30.9,23.3,18.9,62.9,98.3,80.6,,
40458,2015/3/21,0,27.05,4.7,29.4,24.7,7.8,68.8,90.7,79.75,,
40458,2015/3/22,31,23.8,6.2,26.9,20.7,7.5,75.1,100,87.55,,
40458,2015/3/23,18,23.65,7.5,27.4,19.9,16.5,65.5,100,82.75,,
40458,2015/3/24,0,24.6,10.2,29.7,19.5,20.2,58.3,100,79.15,,
40458,2015/3/25,0,26.85,7.9,30.8,22.9,21.6,57.9,92.1,75,,
40458,2015/3/26,25.4,26.75,6.5,30,23.5,20.7,67.6,99.2,83.4,,
40458,2015/3/27,0,26.3,7,29.8,22.8,19,64.4,97.3,80.85,,
40458,2015/3/28,0.2,24.85,5.7,27.7,22,14.8,65.2,91.6,78.4,,
40458,2015/3/29,0,24.3,6.6,27.6,21,16.9,54.4,80.9,67.65,,
40458,2015/3/30,0,23.35,7.7,27.2,19.5,14.3,57.9,92.2,75.05,,
40458,2015/3/31,0,22.45,5.5,25.2,19.7,7.9,67.7,94.6,81.15,,
40458,2015/4/1,49.2,21.65,5.9,24.6,18.7,6.1,69.5,99.7,84.6,,
40458,2015/4/2,7,22.75,7.5,26.5,19,14,69.9,100,84.95,,
40458,2015/4/3,23,24.1,6.4,27.3,20.9,15.6,74.1,100,87.05,,
40458,2015/4/4,7.4,24.45,6.9,27.9,21,15.3,69.5,100,84.75,,
40458,2015/4/5,1.2,25.15,7.5,28.9,21.4,17.5,66,100,83,,
40458,2015/4/6,0,23.05,12.3,29.2,16.9,20.6,48.9,100,74.45,,
40458,2015/4/7,0.8,25.3,6.8,28.7,21.9,16.6,63.8,95.6,79.7,,
40458,2015/4/8,0,20.95,11.5,26.7,15.2,21.5,28,56.8,42.4,,
40458,2015/4/9,0,19.55,13.1,26.1,13,20.9,40.8,92.2,66.5,,
40458,2015/4/10,0,21.1,9.8,26,16.2,19.4,49.1,89.7,69.4,,
40458,2015/4/11,0,22.15,7.1,25.7,18.6,17.1,52.4,80.8,66.6,,
40458,2015/4/12,0,21.45,10.7,26.8,16.1,18.8,53.4,100,76.7,,
40458,2015/4/13,0,21.95,8.5,26.2,17.7,18,54.1,90.9,72.5,,
40458,2015/4/14,0,21.2,10,26.2,16.2,16.3,53.8,99.4,76.6,,
40458,2015/4/15,0,21.65,8.7,26,17.3,15.4,58.6,99.8,79.2,,
40458,2015/4/16,0,21.35,10.7,26.7,16,18.3,56.5,100,78.25,,
40458,2015/4/17,0,21.9,10.4,27.1,16.7,16.4,56.9,100,78.45,,
40458,2015/4/18,2.6,22.8,9.8,27.7,17.9,16.7,58.4,100,79.2,,
40458,2015/4/19,0,23.55,9.1,28.1,19,13.6,64.2,100,82.1,,
40458,2015/4/20,1.6,20.3,1.8,21.2,19.4,4,91,100,95.5,,
40458,2015/4/21,2.4,17.65,8.3,21.8,13.5,17,41,69.2,55.1,,
40458,2015/4/22,0,17.2,13,23.7,10.7,18.3,45.1,100,72.55,,
40458,2015/4/23,0,18.3,13,24.8,11.8,18.1,45.4,100,72.7,,
40458,2015/4/24,0,21.05,11.9,27,15.1,17.3,46.8,97.4,72.1,,
40458,2015/4/25,0,21.65,13.5,28.4,14.9,18.1,44.5,100,72.25,,
40458,2015/4/26,0,19.6,7.4,23.3,15.9,18.9,31.8,50.4,41.1,,
40458,2015/4/27,0,18,13.2,24.6,11.4,17.9,35.6,81.7,58.65,,
40458,2015/4/28,0,18.9,11,24.4,13.4,16.5,50.1,99.6,74.85,,
40458,2015/4/29,0,18.55,8.9,23,14.1,13.7,57.3,100,78.65,,
40458,2015/4/30,14.2,17.7,2.6,19,16.4,3.3,81.5,96,88.75,,
40458,2015/5/1,91.6,18.8,5.6,21.6,16,3.1,75.6,100,87.8,,
40458,2015/5/2,117,20,8.6,24.3,15.7,17,56.6,96.5,76.55,,
40458,2015/5/3,0.6,20.55,8.3,24.7,16.4,13.8,56.3,93.9,75.1,,
40458,2015/5/4,0,20.8,11.2,26.4,15.2,16.3,54.3,100,77.15,,
40458,2015/5/5,0,21.45,10.5,26.7,16.2,16.3,56.5,100,78.25,,
40458,2015/5/6,0,22.3,12.8,28.7,15.9,16.6,46.2,100,73.1,,
40458,2015/5/7,0,19.2,12.8,25.6,12.8,16.1,33.8,75.1,54.45,,
40458,2015/5/8,0,17.9,11.2,23.5,12.3,16.5,36.6,74.1,55.35,,
40458,2015/5/9,0,17.6,12.4,23.8,11.4,14.6,42.8,93.5,68.15,,
40458,2015/5/10,0,17.05,14.9,24.5,9.6,16.5,34.8,89.6,62.2,,
40458,2015/5/11,0,17.95,15.1,25.5,10.4,15.5,31,80.1,55.55,,
40458,2015/5/12,0,18.25,13.5,25,11.5,16,38.8,90.7,64.75,,
40458,2015/5/13,0,17.25,14.5,24.5,10,16.2,40.7,100,70.35,,
40458,2015/5/14,0,14.25,12.5,20.5,8,16,26.1,58.8,42.45,,
40458,2015/5/15,0,15.2,15.6,23,7.4,15.4,32.8,89.4,61.1,,
40458,2015/5/16,0,18.35,9.9,23.3,13.4,13.3,53.9,100,76.95,,
40458,2015/5/17,0,19,7.8,22.9,15.1,13.1,64.1,100,82.05,,
40458,2015/5/18,0,19.8,6.2,22.9,16.7,8.7,68.8,100,84.4,,
40458,2015/5/19,0,18.8,7.2,22.4,15.2,9.3,67.9,100,83.95,,
40458,2015/5/20,0,20.6,9,25.1,16.1,13.7,64.3,100,82.15,,
40458,2015/5/21,0,20.85,7.7,24.7,17,9.4,68.8,100,84.4,,
40458,2015/5/22,1.2,17.15,5.5,19.9,14.4,15.2,52.5,74.4,63.45,,
40458,2015/5/23,0,17.45,9.1,22,12.9,14,48.4,86.1,67.25,,
40458,2015/5/24,0,17.85,10.1,22.9,12.8,14.6,48.4,91.4,69.9,,
40458,2015/5/25,0,17.8,10.4,23,12.6,13.1,55.5,100,77.75,,
40458,2015/5/26,0,17.6,10,22.6,12.6,10.9,55.8,100,77.9,,
40458,2015/5/27,0,18.1,9.8,23,13.2,13.2,57.7,100,78.85,,
40458,2015/5/28,0,18.5,11,24,13,14,58,100,79,,
40458,2015/5/29,0,18.95,11.9,24.9,13,13.6,54.3,100,77.15,,
40458,2015/5/30,0,20.45,11.5,26.2,14.7,13.5,57.3,100,78.65,,
40458,2015/5/31,0,20.35,8.3,24.5,16.2,8.3,63.4,100,81.7,,
40458,2015/6/1,0,19.2,3.4,20.9,17.5,9.6,63.5,78.5,71,,
40458,2015/6/2,0,13.65,10.5,18.9,8.4,14.8,40.8,80.8,60.8,,
40458,2015/6/3,0,13.05,12.7,19.4,6.7,12.2,41.7,95.8,68.75,,
40458,2015/6/4,0,14.35,14.1,21.4,7.3,14.1,41.2,100,70.6,,
40458,2015/6/5,0,13.6,15.2,21.2,6,14.2,34.6,93.1,63.85,,
40458,2015/6/6,0,14.8,13.4,21.5,8.1,12,38.2,90.8,64.5,,
40458,2015/6/7,0,17,10.8,22.4,11.6,12.8,51.7,100,75.85,,
40458,2015/6/8,0,17.05,11.7,22.9,11.2,12.4,50.2,100,75.1,,
40458,2015/6/9,0,18.2,12,24.2,12.2,12.3,46.4,98.6,72.5,,
40458,2015/6/10,0,17.85,11.3,23.5,12.2,12.4,51.1,100,75.55,,
40458,2015/6/11,0,17.85,6.1,20.9,14.8,7,70.4,100,85.2,,
40458,2015/6/12,5.4,16.5,7.2,20.1,12.9,10.4,64.2,100,82.1,,
40458,2015/6/13,5.4,17.1,6.8,20.5,13.7,10.7,70.9,100,85.45,,
40458,2015/6/14,5.4,18.45,6.3,21.6,15.3,10.8,68.6,100,84.3,,
40458,2015/6/15,5,19,6.8,22.4,15.6,11.3,69.4,100,84.7,,
40458,2015/6/16,7,18.35,5.7,21.2,15.5,8.2,75.9,100,87.95,,
40458,2015/6/17,11,18.4,4.4,20.6,16.2,5.1,85.3,100,92.65,,
40458,2015/6/18,2.8,17.25,10.5,22.5,12,13.6,60.2,100,80.1,,
40458,2015/6/19,0,15.9,10.6,21.2,10.6,13.8,48.9,96.3,72.6,,
40458,2015/6/20,0,14.1,12.4,20.3,7.9,13.6,45.8,100,72.9,,
40458,2015/6/21,0,14.55,11.5,20.3,8.8,13.6,44.5,93.7,69.1,,
40458,2015/6/22,0,15.9,8.4,20.1,11.7,11.2,56.6,96.8,76.7,,
40458,2015/6/23,0,16.15,8.9,20.6,11.7,9.5,59.8,100,79.9,,
40458,2015/6/24,0.4,15,6.4,18.2,11.8,9.6,74.2,100,87.1,,
40458,2015/6/25,0.4,15.4,9.6,20.2,10.6,9.2,60.4,100,80.2,,
40458,2015/6/26,1.2,16.55,10.1,21.6,11.5,12.5,60.9,100,80.45,,
40458,2015/6/27,0,18,8,22,14,11.2,56.4,93.3,74.85,,
40458,2015/6/28,3.4,18,8.4,22.2,13.8,10.3,65.8,100,82.9,,
40458,2015/6/29,7,16.9,3.4,18.6,15.2,6.7,83.1,100,91.55,,
40458,2015/6/30,6,17.65,9.1,22.2,13.1,12.2,61.7,100,80.85,,
40458,2015/7/1,0,17.3,11,22.8,11.8,12.4,56.9,100,78.45,,
40458,2015/7/2,0,15.6,9.2,20.2,11,12.8,54.5,98.3,76.4,,
40458,2015/7/3,0,13.05,13.1,19.6,6.5,13.8,38.2,89.9,64.05,,
40458,2015/7/4,0,15.3,11.2,20.9,9.7,13.1,47,96.5,71.75,,
40458,2015/7/5,0,16,12.8,22.4,9.6,13.1,52.4,100,76.2,,
40458,2015/7/6,0,16.25,14.3,23.4,9.1,14,43.8,100,71.9,,
40458,2015/7/7,0,15.75,12.1,21.8,9.7,14.4,41.4,89.8,65.6,,
40458,2015/7/8,0,13.75,11.5,19.5,8,12.4,54.7,100,77.35,,
40458,2015/7/9,0,15.05,7.5,18.8,11.3,10.1,64.1,100,82.05,,
40458,2015/7/10,0,14.6,10.6,19.9,9.3,11,56.4,100,78.2,,
40458,2015/7/11,0.4,16,10.4,21.2,10.8,12.1,59.2,100,79.6,,
40458,2015/7/12,1.2,14.8,6.6,18.1,11.5,14.8,35.6,54.6,45.1,,
40458,2015/7/13,0,12.55,10.1,17.6,7.5,14.5,35.8,69.5,52.65,,
40458,2015/7/14,0,13.85,10.5,19.1,8.6,14.7,35.3,69.9,52.6,,
40458,2015/7/15,0,11.3,12.6,17.6,5,12,44.2,100,72.1,,
40458,2015/7/16,0,12.7,11.2,18.3,7.1,11.8,47.6,99.2,73.4,,
40458,2015/7/17,0,10.85,9.7,15.7,6,14.7,38.1,72.8,55.45,,
40458,2015/7/18,0,11.85,12.7,18.2,5.5,14.7,35.9,83.1,59.5,,
40458,2015/7/19,0,13.35,11.5,19.1,7.6,11,48.9,100,74.45,,
40458,2015/7/20,0.4,15.55,9.7,20.4,10.7,13.4,54.7,100,77.35,,
40458,2015/7/21,9.6,15.6,9.8,20.5,10.7,11.8,60.2,100,80.1,,
40458,2015/7/22,14,14.35,7.9,18.3,10.4,7.5,66.6,100,83.3,,
40458,2015/7/23,7,17.35,9.5,22.1,12.6,9,66.9,100,83.45,,
40458,2015/7/24,0.2,18.75,9.3,23.4,14.1,10.4,67.8,100,83.9,,
40458,2015/7/25,0,19.7,7.6,23.5,15.9,11.8,54.9,88.1,71.5,,
40458,2015/7/26,0,18.3,11.2,23.9,12.7,9.5,55,100,77.5,,
40458,2015/7/27,0,17.3,10.4,22.5,12.1,14,42.6,82.2,62.4,,
40458,2015/7/28,0,14.9,10,19.9,9.9,15.1,42.6,81.2,61.9,,
40458,2015/7/29,0,14.25,12.9,20.7,7.8,15.7,36.9,85.1,61,,
40458,2015/7/30,0,16,11.2,21.6,10.4,14.2,47.7,97.6,72.65,,
40458,2015/7/31,0,16.25,13.9,23.2,9.3,15.8,47.5,100,73.75,,
40458,2015/8/1,0,16,14,23,9,15.8,43.4,100,71.7,,
40458,2015/8/2,0,17.2,14,24.2,10.2,15.9,46,100,73,,
40458,2015/8/3,0,18.65,13.5,25.4,11.9,15.7,49.6,100,74.8,,
40458,2015/8/4,0,17.2,8.2,21.3,13.1,12,40.3,67.7,54,,
40458,2015/8/5,0,12.85,12.9,19.3,6.4,17.1,29.9,69.7,49.8,,
40458,2015/8/6,0,12.9,14.4,20.1,5.7,16.7,32.7,84.1,58.4,,
40458,2015/8/7,0,13.5,13.8,20.4,6.6,16.3,34.6,85.2,59.9,,
40458,2015/8/8,0,13.7,13.8,20.6,6.8,16.8,39.2,96.2,67.7,,
40458,2015/8/9,0,14.35,12.9,20.8,7.9,14.7,45.2,100,72.6,,
40458,2015/8/10,0,15.85,14.5,23.1,8.6,16.2,45.3,100,72.65,,
40458,2015/8/11,0,17.4,15.8,25.3,9.5,17.2,38.8,100,69.4,,
40458,2015/8/12,0,18.8,12.2,24.9,12.7,13.8,49.6,100,74.8,,
40458,2015/8/13,4.8,16.75,10.7,22.1,11.4,18,27.1,53.4,40.25,,
40458,2015/8/14,0,14.15,14.9,21.6,6.7,17.7,34.5,90.7,62.6,,
40458,2015/8/15,0,14.55,14.3,21.7,7.4,13.9,40.9,100,70.45,,
40458,2015/8/16,0,15.5,10.6,20.8,10.2,11.3,56.2,100,78.1,,
40458,2015/8/17,0,16.9,13.2,23.5,10.3,16,50.4,100,75.2,,
40458,2015/8/18,0,16.3,13.4,23,9.6,18.2,43.8,100,71.9,,
40458,2015/8/19,0,16.1,12.2,22.2,10,15.8,45.6,99.4,72.5,,
40458,2015/8/20,0,15.9,12.2,22,9.8,13.9,53,100,76.5,,
40458,2015/8/21,0,18.7,6.6,22,15.4,11.6,64.7,97.8,81.25,,
40458,2015/8/22,1.4,19.75,7.3,23.4,16.1,15.4,68.8,100,84.4,,
40458,2015/8/23,0.4,19.5,9.2,24.1,14.9,9.4,68,100,84,,
40458,2015/8/24,0,20.35,7.3,24,16.7,12.7,62,97.4,79.7,,
40458,2015/8/25,2.4,21.35,9.9,26.3,16.4,15,58.2,100,79.1,,
40458,2015/8/26,0,21.25,11.5,27,15.5,15.9,35.9,72.7,54.3,,
40458,2015/8/27,0,18.8,7.6,22.6,15,6.6,43.4,69.8,56.6,,
40458,2015/8/28,5.4,18.8,9.6,23.6,14,15.9,59.1,100,79.55,,
40458,2015/8/29,11,16.9,11.8,22.8,11,12.7,49,100,74.5,,
40458,2015/8/30,0,18.25,9.1,22.8,13.7,19.6,50.8,90,70.4,,
40458,2015/8/31,0,16.5,12.8,22.9,10.1,19.4,38,85.8,61.9,,
40458,2015/9/1,0,16.95,15.5,24.7,9.2,20.7,31.8,85.1,58.45,,
40458,2015/9/2,0,14.9,17,23.4,6.4,17.9,28.5,85.4,56.95,,
40458,2015/9/3,2.2,20.55,9.1,25.1,16,17.6,62.5,100,81.25,,
40458,2015/9/4,0.4,16.85,13.7,23.7,10,18.8,34.1,81.5,57.8,,
40458,2015/9/5,0,17.15,11.3,22.8,11.5,15.4,48.7,99.6,74.15,,
40458,2015/9/6,0,17.75,12.3,23.9,11.6,17.2,51.3,100,75.65,,
40458,2015/9/7,0,18.85,10.3,24,13.7,17.1,59,100,79.5,,
40458,2015/9/8,0,20.6,11.8,26.5,14.7,17.1,47.1,97.5,72.3,,
40458,2015/9/9,0,16.9,14.2,24,9.8,21.7,27.2,66.9,47.05,,
40458,2015/9/10,0,17,13.6,23.8,10.2,20.5,43.4,100,71.7,,
40458,2015/9/11,0,17.4,7.4,21.1,13.7,12.3,52,83,67.5,,
40458,2015/9/12,1.8,19.05,8.9,23.5,14.6,17.8,48.4,84.3,66.35,,
40458,2015/9/13,0,18.15,11.5,23.9,12.4,15.3,51.9,100,75.95,,
40458,2015/9/14,0,17.9,12.6,24.2,11.6,18.8,50.3,100,75.15,,
40458,2015/9/15,0,18.65,12.7,25,12.3,17.9,53,100,76.5,,
40458,2015/9/16,0,19.9,13,26.4,13.4,21.1,48.2,100,74.1,,
40458,2015/9/17,9,17.35,3.7,19.2,15.5,4.7,84.1,100,92.05,,
40458,2015/9/18,10.2,16.5,11.4,22.2,10.8,17.4,47.8,98.9,73.35,,
40458,2015/9/19,1,18.3,9.4,23,13.6,20,46.3,83.5,64.9,,
40458,2015/9/20,0,17.35,10.9,22.8,11.9,17.1,51.5,100,75.75,,
40458,2015/9/21,5,18.4,10,23.4,13.4,21.3,51.4,96.3,73.85,,
40458,2015/9/22,0,19.9,14.6,27.2,12.6,20.5,44.6,100,72.3,,
40458,2015/9/23,0,17.8,8,21.8,13.8,15.2,47.1,78,62.55,,
40458,2015/9/24,0,14.4,13.6,21.2,7.6,24,32.6,78.6,55.6,,
40458,2015/9/25,0,15.85,14.5,23.1,8.6,17,38.9,98.5,68.7,,
40458,2015/9/26,0,17.45,10.3,22.6,12.3,16.2,47.8,91.6,69.7,,
40458,2015/9/27,0,17,11.6,22.8,11.2,16.3,48.7,100,74.35,,
40458,2015/9/28,2.2,16.95,12.3,23.1,10.8,22.3,50.6,100,75.3,,
40458,2015/9/29,0,19,11.4,24.7,13.3,19.4,50.2,100,75.1,,
40458,2015/9/30,2.2,18.6,13.4,25.3,11.9,23.8,45.3,100,72.65,,
40458,2015/10/1,0,19.95,13.5,26.7,13.2,23.9,44.8,100,72.4,,
40458,2015/10/2,0,20.8,14.6,28.1,13.5,25.3,46,100,73,,
40458,2015/10/3,0,20.05,11.9,26,14.1,25.2,50.9,100,75.45,,
40458,2015/10/4,0,20.05,14.9,27.5,12.6,25.6,47.1,100,73.55,,
40458,2015/10/5,0,21.55,18.9,31,12.1,25.8,31.4,99.9,65.65,,
40458,2015/10/6,0,21.35,17.3,30,12.7,25.9,34.4,99.5,66.95,,
40458,2015/10/7,0,20.5,13.8,27.4,13.6,25.7,48.8,100,74.4,,
40458,2015/10/8,0,20.95,8.1,25,16.9,12.8,54.6,89.9,72.25,,
40458,2015/10/9,8.4,20.7,6.4,23.9,17.5,16.9,62.4,92.6,77.5,,
40458,2015/10/10,0,20.6,8.4,24.8,16.4,18.3,43.8,73.5,58.65,,
40458,2015/10/11,0,19.35,11.5,25.1,13.6,23.7,43.3,88.7,66,,
40458,2015/10/12,0,20.75,10.7,26.1,15.4,25.6,47.3,91.5,69.4,,
40458,2015/10/13,0,21.85,10.1,26.9,16.8,23.3,49.9,92.6,71.25,,
40458,2015/10/14,0,21.45,9.1,26,16.9,22.8,58.9,100,79.45,,
40458,2015/10/15,0,21.4,9.6,26.2,16.6,23.4,58.5,100,79.25,,
40458,2015/10/16,0,21,10.2,26.1,15.9,23.6,52.1,97.5,74.8,,
40458,2015/10/17,0,20.55,12.5,26.8,14.3,26.1,50,100,75,,
40458,2015/10/18,0,21.5,10.2,26.6,16.4,23.1,52.6,98.2,75.4,,
40458,2015/10/19,0,20.5,11,26,15,23.6,53,100,76.5,,
40458,2015/10/20,0,20,11.4,25.7,14.3,22.3,50.9,100,75.45,,
40458,2015/10/21,0,20.2,12.4,26.4,14,26.8,48,100,74,,
40458,2015/10/22,0,21.8,10.4,27,16.6,15.8,50.5,95.3,72.9,,
40458,2015/10/23,14.6,22.25,7.9,26.2,18.3,23.3,57,92.3,74.65,,
40458,2015/10/24,0,20.55,7.3,24.2,16.9,14.1,58.3,91.5,74.9,,
40458,2015/10/25,0.8,21,7.8,24.9,17.1,16.1,56.2,90.8,73.5,,
40458,2015/10/26,0,22,10,27,17,24.2,56.4,100,78.2,,
40458,2015/10/27,6.2,23.25,10.5,28.5,18,25.7,51.9,97.9,74.9,,
40458,2015/10/28,4.4,19.75,5.5,22.5,17,9.5,67.9,95.5,81.7,,
40458,2015/10/29,6,19.5,5.8,22.4,16.6,9.5,69.8,100,84.9,,
40458,2015/10/30,0,20.4,7.4,24.1,16.7,15.1,55.3,87.4,71.35,,
40458,2015/10/31,0,19.4,9.6,24.2,14.6,20.4,49.4,89.7,69.55,,
40458,2015/11/1,0,20.75,10.1,25.8,15.7,22.8,49.1,91.4,70.25,,
40458,2015/11/2,0,22.95,9.3,27.6,18.3,27,49.3,86.6,67.95,,
40458,2015/11/3,0,23.65,11.7,29.5,17.8,27.9,49.7,100,74.85,,
40458,2015/11/4,38,23.3,9,27.8,18.8,23.5,62.9,100,81.45,,
40458,2015/11/5,0.2,24.5,6,27.5,21.5,21.1,61.3,87.8,74.55,,
40458,2015/11/6,12.2,23.45,9.1,28,18.9,18.6,58.2,100,79.1,,
40458,2015/11/7,0,25.1,12.2,31.2,19,26.2,48.9,100,74.45,,
40458,2015/11/8,0.2,23.15,2.9,24.6,21.7,13.4,73.7,87.9,80.8,,
40458,2015/11/9,12.4,21.6,6.8,25,18.2,15.9,64.7,98.1,81.4,,
